name,size,rent,status,city,server
Stonehome Village 2,16 sqm,50k gold,auctioned (no bid yet),Edron,Jacabra
Stonehome Village 3,17 sqm,50k gold,auctioned (no bid yet),Edron,Jacabra
Stonehome Village 4,21 sqm,80k gold,auctioned (no bid yet),Edron,Jacabra
Stonehome Village 5,26 sqm,80k gold,auctioned (no bid yet),Edron,Jacabra
Stonehome Village 6,30 sqm,100k gold,auctioned (no bid yet),Edron,Jacabra
Stonehome Village 7,26 sqm,100k gold,auctioned (no bid yet),Edron,Jacabra
Stonehome Village 8,17 sqm,25k gold,auctioned (no bid yet),Edron,Jacabra
Stonehome Village 9,17 sqm,50k gold,auctioned (no bid yet),Edron,Jacabra
Stronghold,215 sqm,800k gold,auctioned (no bid yet),Edron,Jacabra
Wood Avenue 1,37 sqm,200k gold,auctioned (no bid yet),Edron,Jacabra
Wood Avenue 10a,32 sqm,200k gold,auctioned (no bid yet),Edron,Jacabra
Wood Avenue 10b,31 sqm,200k gold,auctioned (no bid yet),Edron,Jacabra
Wood Avenue 2,37 sqm,200k gold,auctioned (no bid yet),Edron,Jacabra
Wood Avenue 3,37 sqm,200k gold,auctioned (no bid yet),Edron,Jacabra
Wood Avenue 4,37 sqm,200k gold,auctioned (no bid yet),Edron,Jacabra
Wood Avenue 4a,31 sqm,150k gold,auctioned (no bid yet),Edron,Jacabra
Wood Avenue 4b,31 sqm,150k gold,auctioned (no bid yet),Edron,Jacabra
Wood Avenue 4c,37 sqm,200k gold,auctioned (no bid yet),Edron,Jacabra
Wood Avenue 5,37 sqm,300k gold,auctioned (no bid yet),Edron,Jacabra
Wood Avenue 6b,30 sqm,200k gold,auctioned (no bid yet),Edron,Jacabra
Wood Avenue 8,128 sqm,800k gold,auctioned (no bid yet),Edron,Jacabra
Wood Avenue 9a,32 sqm,200k gold,auctioned (no bid yet),Edron,Jacabra
Wood Avenue 9b,31 sqm,200k gold,auctioned (no bid yet),Edron,Jacabra
Cliffside,160 sqm,600k gold,auctioned (no bid yet),Moonfall,Jacabra
Banana Bay 3,10 sqm,50k gold,auctioned (no bid yet),Hope,Jadebra
Crocodile Bridge 1,21 sqm,80k gold,auctioned (no bid yet),Hope,Jadebra
Flamingo Flats 1,13 sqm,50k gold,auctioned (no bid yet),Hope,Jadebra
Flamingo Flats 3,13 sqm,50k gold,auctioned (no bid yet),Hope,Jadebra
Flamingo Flats 4,17 sqm,80k gold,auctioned (no bid yet),Hope,Jadebra
Flamingo Flats 5,41 sqm,150k gold,auctioned (no bid yet),Hope,Jadebra
Haggler's Hangout 2,26 sqm,100k gold,auctioned (0 gold; 6 days left),Hope,Jadebra
Jungle Edge 2,66 sqm,200k gold,auctioned (0 gold; 4 days left),Hope,Jadebra
Jungle Edge 3,17 sqm,80k gold,auctioned (no bid yet),Hope,Jadebra
Jungle Edge 4,17 sqm,80k gold,auctioned (no bid yet),Hope,Jadebra
Jungle Edge 5,17 sqm,80k gold,auctioned (no bid yet),Hope,Jadebra
Woodway 1,17 sqm,80k gold,auctioned (no bid yet),Hope,Jadebra
"Paupers Palace, Flat 05",7 sqm,25k gold,auctioned (0 gold; 5 days left),Venore,Jadebra
"Paupers Palace, Flat 07",13 sqm,50k gold,auctioned (no bid yet),Venore,Jadebra
"Paupers Palace, Flat 21",7 sqm,25k gold,auctioned (0 gold; 4 days left),Venore,Jadebra
"Paupers Palace, Flat 25",13 sqm,50k gold,auctioned (no bid yet),Venore,Jadebra
"Paupers Palace, Flat 26",10 sqm,25k gold,auctioned (0 gold; 4 days left),Venore,Jadebra
"Paupers Palace, Flat 28",7 sqm,25k gold,auctioned (no bid yet),Venore,Jadebra
Salvation Street 3,82 sqm,300k gold,auctioned (0 gold; 2 days left),Venore,Jadebra
Aureate Court 1,126 sqm,600k gold,auctioned (no bid yet),Yalahar,Jaguna
Aureate Court 2,119 sqm,400k gold,auctioned (no bid yet),Yalahar,Jaguna
Aureate Court 3,105 sqm,400k gold,auctioned (no bid yet),Yalahar,Jaguna
Aureate Court 4,92 sqm,400k gold,auctioned (no bid yet),Yalahar,Jaguna
Aureate Court 5,142 sqm,600k gold,auctioned (no bid yet),Yalahar,Jaguna
Fortune Wing 1,247 sqm,800k gold,auctioned (no bid yet),Yalahar,Jaguna
Fortune Wing 2,137 sqm,600k gold,auctioned (no bid yet),Yalahar,Jaguna
Fortune Wing 3,141 sqm,600k gold,auctioned (no bid yet),Yalahar,Jaguna
Fortune Wing 4,141 sqm,600k gold,auctioned (no bid yet),Yalahar,Jaguna
Luminous Arc 2,154 sqm,600k gold,auctioned (no bid yet),Yalahar,Jaguna
Luminous Arc 3,130 sqm,600k gold,auctioned (no bid yet),Yalahar,Jaguna
Luminous Arc 5,117 sqm,800k gold,auctioned (no bid yet),Yalahar,Jaguna
Mad Scientist's Lab,169 sqm,600k gold,auctioned (no bid yet),Yalahar,Jaguna
Radiant Plaza 1,133 sqm,800k gold,auctioned (no bid yet),Yalahar,Jaguna
Radiant Plaza 2,93 sqm,600k gold,auctioned (no bid yet),Yalahar,Jaguna
Radiant Plaza 3,120 sqm,800k gold,auctioned (no bid yet),Yalahar,Jaguna
Treetop 7,16 sqm,50k gold,auctioned (1 gold; 10 hours left),Ab'Dendriel,Kalibra
Botham II a,17 sqm,25k gold,auctioned (200000 gold; 10 hours left),Ankrahmun,Kalibra
Thanah II d,7 sqm,50k gold,auctioned (50001 gold; 10 hours left),Ankrahmun,Kalibra
Unklath II d,37 sqm,100k gold,auctioned (50002 gold; 3 days left),Ankrahmun,Kalibra
Blueberry Bay,110 sqm,600k gold,auctioned (0 gold; 3 days left),Candia,Kalibra
Senja Village 8,35 sqm,50k gold,auctioned (0 gold; 4 days left),Carlin,Kalibra
"Darashia 5, Flat 14",38 sqm,150k gold,auctioned (25002 gold; 2 days left),Darashia,Kalibra
Arakmehn I,28 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Arakmehn II,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Arakmehn III,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Arakmehn IV,28 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham I a,19 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham I b,56 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham I c,32 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham I d,57 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham I e,31 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham II a,17 sqm,25k gold,auctioned (0 gold; 5 days left),Ankrahmun,Kalimera
Botham II b,30 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham II c,23 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham II d,37 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham II e,31 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham II f,31 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham II g,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham III a,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham III b,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham III c,17 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham III e,38 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham III f,43 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham III g,31 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham III h,71 sqm,200k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham IV a,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham IV e,84 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham IV f,32 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham IV g,31 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham IV h,37 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Botham IV i,32 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Chameken I,17 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Chameken II,17 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Charsirakh I a,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Charsirakh I b,37 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Charsirakh II,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Charsirakh III,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Esuph I,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Esuph II a,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Esuph II b,32 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Esuph III a,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Esuph III b,31 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Esuph IV a,10 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Esuph IV c,23 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Esuph IV d,20 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Low Waters Observatory,480 sqm,400k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Mothrem I,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Murkhol I a,23 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Murkhol I b,11 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Murkhol I c,11 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Oskahl I a,37 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Oskahl I b,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Oskahl I c,17 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Oskahl I d,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Oskahl I e,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Oskahl I f,21 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Oskahl I g,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Oskahl I h,39 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Oskahl I i,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Oskahl I j,17 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Othehothep I a,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Othehothep I b,32 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Othehothep I c,38 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Othehothep I d,43 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Othehothep II a,10 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Othehothep II b,43 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Othehothep II c,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Othehothep II d,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Othehothep II e,31 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Othehothep II f,31 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Othehothep III a,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Othehothep III b,31 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Othehothep III c,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Othehothep III d,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Othehothep III e,21 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Othehothep III f,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Rathal I a,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Rathal I b,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Rathal I c,17 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Rathal I d,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Rathal I e,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Rathal II a,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Rathal II b,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Rathal II c,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Rathal II d,34 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Thanah I a,17 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Thanah I b,56 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Thanah I c,61 sqm,200k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Thanah I d,52 sqm,200k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Thanah II a,17 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Thanah II b,9 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Thanah II c,9 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Thanah II d,7 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Thanah II e,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Thanah II f,53 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Thanah II g,31 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Thanah II h,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Thrarhor I a (Shop),21 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Thrarhor I b (Shop),21 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Thrarhor I c (Shop),21 sqm,50k gold,auctioned (0 gold; 2 days left),Ankrahmun,Kalimera
Thrarhor I d (Shop),21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Unklath I a,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Unklath I b,34 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Unklath I c,34 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Unklath I d,37 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Unklath I e,37 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Unklath I f,37 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Unklath I g,37 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Unklath II a,26 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Unklath II b,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Unklath II c,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Unklath II d,37 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Uthemath I a,10 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Uthemath I b,20 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Uthemath I c,20 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Uthemath I d,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Uthemath I e,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Kalimera
Uthemath I f,56 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Kalimera
"Darashia 1, Flat 01",25 sqm,100k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 1, Flat 02",25 sqm,100k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 1, Flat 03",59 sqm,300k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 1, Flat 04",25 sqm,100k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 1, Flat 05",25 sqm,100k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 1, Flat 11",25 sqm,100k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 1, Flat 12",42 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 1, Flat 13",42 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 1, Flat 14",59 sqm,200k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 2, Flat 01",25 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 2, Flat 02",25 sqm,100k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 2, Flat 03",29 sqm,100k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 2, Flat 04",13 sqm,80k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 2, Flat 05",29 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 2, Flat 06",13 sqm,80k gold,auctioned (0 gold; 3 days left),Darashia,Kalimera
"Darashia 2, Flat 07",25 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 2, Flat 11",25 sqm,100k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 2, Flat 12",13 sqm,80k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 2, Flat 13",29 sqm,100k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 2, Flat 14",13 sqm,50k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 2, Flat 15",29 sqm,100k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 2, Flat 16",17 sqm,80k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 2, Flat 17",25 sqm,100k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 2, Flat 18",17 sqm,100k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 3, Flat 01",25 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 3, Flat 02",38 sqm,200k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 3, Flat 03",25 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 3, Flat 04",38 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 3, Flat 05",25 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 3, Flat 11",25 sqm,100k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 3, Flat 12",55 sqm,200k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 3, Flat 13",25 sqm,100k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 3, Flat 14",55 sqm,200k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 4, Flat 01",25 sqm,100k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 4, Flat 02",42 sqm,200k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 4, Flat 03",25 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 4, Flat 04",42 sqm,200k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 4, Flat 05",25 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 4, Flat 11",25 sqm,100k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 4, Flat 12",59 sqm,200k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 4, Flat 13",42 sqm,200k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 4, Flat 14",42 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 5, Flat 01",25 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 5, Flat 02",38 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 5, Flat 03",25 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 5, Flat 04",38 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 5, Flat 05",25 sqm,100k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 5, Flat 11",42 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 5, Flat 12",38 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 5, Flat 13",42 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 5, Flat 14",38 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
Darashia 6a,67 sqm,300k gold,auctioned (no bid yet),Darashia,Kalimera
Darashia 6b,74 sqm,300k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 7, Flat 01",25 sqm,100k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 7, Flat 02",25 sqm,100k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 7, Flat 03",59 sqm,200k gold,auctioned (0 gold; 4 days left),Darashia,Kalimera
"Darashia 7, Flat 04",25 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 7, Flat 05",25 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 7, Flat 11",25 sqm,100k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 7, Flat 12",59 sqm,200k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 7, Flat 13",25 sqm,100k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 7, Flat 14",59 sqm,200k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 8, Flat 01",53 sqm,300k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 8, Flat 02",73 sqm,300k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 8, Flat 03",100 sqm,300k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 8, Flat 04",61 sqm,200k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 8, Flat 05",57 sqm,300k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 8, Flat 11",42 sqm,200k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 8, Flat 12",38 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 8, Flat 13",42 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia 8, Flat 14",38 sqm,150k gold,auctioned (no bid yet),Darashia,Kalimera
"Darashia, Villa",113 sqm,800k gold,auctioned (no bid yet),Darashia,Kalimera
Pirate Shipwreck 1,147 sqm,800k gold,auctioned (no bid yet),Darashia,Kalimera
Pirate Shipwreck 2,177 sqm,800k gold,auctioned (no bid yet),Darashia,Kalimera
Caveman Shelter,87 sqm,150k gold,auctioned (no bid yet),Farmine,Kalimera
Eastern House of Tranquility,268 sqm,200k gold,auctioned (no bid yet),Farmine,Kalimera
Antimony Lane 1,149 sqm,400k gold,auctioned (no bid yet),Rathleton,Kalimera
Antimony Lane 2,101 sqm,400k gold,auctioned (no bid yet),Rathleton,Kalimera
Antimony Lane 3,77 sqm,400k gold,auctioned (no bid yet),Rathleton,Kalimera
Antimony Lane 4,110 sqm,400k gold,auctioned (no bid yet),Rathleton,Kalimera
Cistern Ave,81 sqm,300k gold,auctioned (no bid yet),Rathleton,Kalimera
Old Heritage Estate,255 sqm,600k gold,auctioned (no bid yet),Rathleton,Kalimera
Rathleton Hills Residence,155 sqm,400k gold,auctioned (no bid yet),Rathleton,Kalimera
Rathleton Plaza 1,62 sqm,300k gold,auctioned (no bid yet),Rathleton,Kalimera
Rathleton Plaza 2,56 sqm,400k gold,auctioned (no bid yet),Rathleton,Kalimera
Rathleton Plaza 3,123 sqm,400k gold,auctioned (no bid yet),Rathleton,Kalimera
Rathleton Plaza 4,109 sqm,400k gold,auctioned (no bid yet),Rathleton,Kalimera
Vanward Flats A,158 sqm,400k gold,auctioned (no bid yet),Rathleton,Kalimera
Vanward Flats B,158 sqm,400k gold,auctioned (no bid yet),Rathleton,Kalimera
Wallside Lane 1,162 sqm,800k gold,auctioned (no bid yet),Rathleton,Kalimera
Wallside Lane 2,181 sqm,600k gold,auctioned (no bid yet),Rathleton,Kalimera
Wallside Residence,144 sqm,400k gold,auctioned (no bid yet),Rathleton,Kalimera
Centre 1,85 sqm,600k gold,auctioned (no bid yet),Silvertides,Kalimera
Centre 2,94 sqm,600k gold,auctioned (no bid yet),Silvertides,Kalimera
"Alai Flats, Flat 01",17 sqm,50k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 02",17 sqm,50k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 03",17 sqm,50k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 04",17 sqm,80k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 05",25 sqm,100k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 06",25 sqm,100k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 07",17 sqm,25k gold,auctioned (1 gold; 1 day left),Thais,Kalimera
"Alai Flats, Flat 08",17 sqm,50k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 11",17 sqm,80k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 12",17 sqm,25k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 13",17 sqm,50k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 14",20 sqm,80k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 15",30 sqm,100k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 16",30 sqm,100k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 17",20 sqm,80k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 18",20 sqm,50k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 21",17 sqm,50k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 22",17 sqm,50k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 23",17 sqm,25k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 24",20 sqm,80k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 25",30 sqm,100k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 26",30 sqm,100k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 27",20 sqm,80k gold,auctioned (no bid yet),Thais,Kalimera
"Alai Flats, Flat 28",20 sqm,80k gold,auctioned (no bid yet),Thais,Kalimera
"Beach Home Apartments, Flat 01",13 sqm,50k gold,auctioned (no bid yet),Thais,Kalimera
"Beach Home Apartments, Flat 02",13 sqm,80k gold,auctioned (no bid yet),Thais,Kalimera
"Beach Home Apartments, Flat 03",13 sqm,80k gold,auctioned (no bid yet),Thais,Kalimera
"Beach Home Apartments, Flat 04",13 sqm,50k gold,auctioned (0 gold; 5 days left),Thais,Kalimera
"Beach Home Apartments, Flat 05",13 sqm,80k gold,auctioned (no bid yet),Thais,Kalimera
"Beach Home Apartments, Flat 06",19 sqm,100k gold,auctioned (no bid yet),Thais,Kalimera
"Beach Home Apartments, Flat 11",13 sqm,25k gold,auctioned (0 gold; 3 days left),Thais,Kalimera
"Beach Home Apartments, Flat 12",16 sqm,50k gold,auctioned (no bid yet),Thais,Kalimera
"Beach Home Apartments, Flat 13",16 sqm,80k gold,auctioned (no bid yet),Thais,Kalimera
"Beach Home Apartments, Flat 14",7 sqm,25k gold,auctioned (0 gold; 4 days left),Thais,Kalimera
"Beach Home Apartments, Flat 15",7 sqm,25k gold,auctioned (no bid yet),Thais,Kalimera
